0.49586776859504	0.49586776859504	1.2
0.99173553719008	0.99173553719008	1.3
1.48760330578512	1.48760330578512	1.4
1.98347107438016	1.98347107438016	2.1
2.4793388429752	2.4793388429752	2.2
2.97520661157024	2.97520661157024	2.3
3.47107438016528	3.47107438016528	2.4
3.96694214876032	3.96694214876032	3.1
4.46280991735536	4.46280991735536	3.2
4.9586776859504	4.9586776859504	3.3
5.45454545454544	5.45454545454544	3.4
5.95041322314048	5.95041322314048	4.1
6.44628099173552	6.44628099173552	4.2
6.94214876033056	6.94214876033056	4.3
7.4380165289256	7.4380165289256	4.4
7.93388429752064	7.93388429752064	5.1
8.42975206611568	8.42975206611568	5.2
8.92561983471072	8.92561983471072	5.3
9.42148760330576	9.42148760330576	5.4
9.9173553719008	9.9173553719008	6.1
10.4132231404958	10.4132231404958	6.2
10.9090909090909	10.9090909090909	6.3
11.4049586776859	11.4049586776859	6.4
11.900826446281	11.900826446281	7.1
12.396694214876	12.396694214876	7.2
12.892561983471	12.892561983471	7.3
13.3884297520661	13.3884297520661	7.4
13.8842975206611	13.8842975206611	8.1
14.3801652892562	14.3801652892562	8.2
14.8760330578512	14.8760330578512	8.3
15.3719008264462	15.3719008264462	8.4
15.8677685950413	15.8677685950413	9.1
16.3636363636363	16.3636363636363	9.2
16.8595041322314	16.8595041322314	9.3
17.3553719008264	17.3553719008264	9.4
17.8512396694214	17.8512396694214	10.1
18.3471074380165	18.3471074380165	10.2
18.8429752066115	18.8429752066115	10.3
19.3388429752066	19.3388429752066	10.4
19.8347107438016	19.8347107438016	11.1
20.3305785123966	20.3305785123966	11.2
20.8264462809917	20.8264462809917	11.3
21.3223140495867	21.3223140495867	11.4
21.8181818181818	21.8181818181818	12.1
22.3140495867768	22.3140495867768	12.2
22.8099173553718	22.8099173553718	12.3
23.3057851239669	23.3057851239669	12.4
23.8016528925619	23.8016528925619	13.1
24.297520661157	24.297520661157	13.2
24.793388429752	24.793388429752	13.3
25.289256198347	25.289256198347	13.4
25.7851239669421	25.7851239669421	14.1
26.2809917355371	26.2809917355371	14.2
26.7768595041322	26.7768595041322	14.3
27.2727272727272	27.2727272727272	14.4
27.7685950413222	27.7685950413222	15.1
28.2644628099173	28.2644628099173	15.2
28.7603305785123	28.7603305785123	15.3
29.2561983471074	29.2561983471074	15.4
29.7520661157024	29.7520661157024	16.1
30.2479338842974	30.2479338842974	16.2
30.7438016528925	30.7438016528925	16.3
31.2396694214875	31.2396694214875	16.4
31.7355371900826	31.7355371900826	17.1
32.2314049586776	32.2314049586776	17.2
32.7272727272726	32.7272727272726	17.3
33.2231404958677	33.2231404958677	17.4
33.7190082644627	33.7190082644627	18.1
34.2148760330578	34.2148760330578	18.2
34.7107438016528	34.7107438016528	18.3
35.2066115702478	35.2066115702478	18.4
35.7024793388429	35.7024793388429	19.1
36.1983471074379	36.1983471074379	19.2
36.694214876033	36.694214876033	19.3
37.190082644628	37.190082644628	19.4
37.685950413223	37.685950413223	20.1
38.1818181818181	38.1818181818181	20.2
38.6776859504131	38.6776859504131	20.3
39.1735537190082	39.1735537190082	20.4
39.6694214876032	39.6694214876032	21.1
40.1652892561982	40.1652892561982	21.2
40.6611570247933	40.6611570247933	21.3
41.1570247933883	41.1570247933883	21.4
41.6528925619834	41.6528925619834	22.1
42.1487603305784	42.1487603305784	22.2
42.6446280991734	42.6446280991734	22.3
43.1404958677685	43.1404958677685	22.4
43.6363636363635	43.6363636363635	23.1
44.1322314049586	44.1322314049586	23.2
44.6280991735536	44.6280991735536	23.3
45.1239669421486	45.1239669421486	23.4
45.6198347107437	45.6198347107437	24.1
46.1157024793387	46.1157024793387	24.2
46.6115702479338	46.6115702479338	24.3
47.1074380165288	47.1074380165288	24.4
47.6033057851238	47.6033057851238	25.1
48.0991735537189	48.0991735537189	25.2
48.5950413223139	48.5950413223139	25.3
49.090909090909	49.090909090909	25.4
49.586776859504	49.586776859504	26.1
50.082644628099	50.082644628099	26.2
50.5785123966941	50.5785123966941	26.3
51.0743801652891	51.0743801652891	26.4
51.5702479338842	51.5702479338842	27.1
52.0661157024792	52.0661157024792	27.2
52.5619834710742	52.5619834710742	27.3
53.0578512396693	53.0578512396693	27.4
53.5537190082643	53.5537190082643	28.1
54.0495867768594	54.0495867768594	28.2
54.5454545454544	54.5454545454544	28.3
55.0413223140494	55.0413223140494	28.4
55.5371900826445	55.5371900826445	29.1
56.0330578512395	56.0330578512395	29.2
56.5289256198346	56.5289256198346	29.3
57.0247933884296	57.0247933884296	29.4
57.5206611570246	57.5206611570246	30.1
58.0165289256197	58.0165289256197	30.2
58.5123966942147	58.5123966942147	30.3
59.0082644628098	59.0082644628098	30.4
59.5041322314048	59.5041322314048	31.1
59.9999999999998	59.9999999999998	31.2
60.4958677685949	60.4958677685949	31.3
60.9917355371899	60.9917355371899	31.4
61.487603305785	61.487603305785	32.1
61.98347107438	61.98347107438	32.2
62.479338842975	62.479338842975	32.3
62.9752066115701	62.9752066115701	32.4
63.4710743801651	63.4710743801651	33.1
63.9669421487602	63.9669421487602	33.2
64.4628099173552	64.4628099173552	33.3
64.9586776859502	64.9586776859502	33.4
65.4545454545453	65.4545454545453	34.1
65.9504132231403	65.9504132231403	34.2
66.4462809917354	66.4462809917354	34.3
66.9421487603304	66.9421487603304	34.4
67.4380165289254	67.4380165289254	35.1
67.9338842975205	67.9338842975205	35.2
68.4297520661155	68.4297520661155	35.3
68.9256198347106	68.9256198347106	35.4
69.4214876033056	69.4214876033056	36.1
69.9173553719006	69.9173553719006	36.2
70.4132231404957	70.4132231404957	36.3
70.9090909090907	70.9090909090907	36.4
71.4049586776858	71.4049586776858	37.1
71.9008264462808	71.9008264462808	37.2
72.3966942148758	72.3966942148758	37.3
72.8925619834709	72.8925619834709	37.4
73.3884297520659	73.3884297520659	38.1
73.884297520661	73.884297520661	38.2
74.380165289256	74.380165289256	38.3
74.876033057851	74.876033057851	38.4
75.3719008264461	75.3719008264461	39.1
75.8677685950411	75.8677685950411	39.2
76.3636363636362	76.3636363636362	39.3
76.8595041322312	76.8595041322312	39.4
77.3553719008262	77.3553719008262	40.1
77.8512396694213	77.8512396694213	40.2
78.3471074380163	78.3471074380163	40.3
78.8429752066114	78.8429752066114	40.4
79.3388429752064	79.3388429752064	41.1
79.8347107438014	79.8347107438014	41.2
80.3305785123965	80.3305785123965	41.3
80.8264462809915	80.8264462809915	41.4
81.3223140495866	81.3223140495866	42.1
81.8181818181816	81.8181818181816	42.2
82.3140495867766	82.3140495867766	42.3
82.8099173553717	82.8099173553717	42.4
83.3057851239667	83.3057851239667	43.1
83.8016528925618	83.8016528925618	43.2
84.2975206611568	84.2975206611568	43.3
84.7933884297518	84.7933884297518	43.4
85.2892561983469	85.2892561983469	44.1
85.7851239669419	85.7851239669419	44.2
86.280991735537	86.280991735537	44.3
86.776859504132	86.776859504132	44.4
87.272727272727	87.272727272727	45.1
87.7685950413221	87.7685950413221	45.2
88.2644628099171	88.2644628099171	45.3
88.7603305785122	88.7603305785122	45.4
89.2561983471072	89.2561983471072	46.1
89.7520661157022	89.7520661157022	46.2
90.2479338842973	90.2479338842973	46.3
90.7438016528923	90.7438016528923	46.4
91.2396694214874	91.2396694214874	47.1
91.7355371900824	91.7355371900824	47.2
92.2314049586774	92.2314049586774	47.3
92.7272727272725	92.7272727272725	47.4
93.2231404958675	93.2231404958675	48.1
93.7190082644626	93.7190082644626	48.2
94.2148760330576	94.2148760330576	48.3
94.7107438016526	94.7107438016526	48.4
95.2066115702477	95.2066115702477	49.1
95.7024793388427	95.7024793388427	49.2
96.1983471074378	96.1983471074378	49.3
96.6942148760328	96.6942148760328	49.4
97.1900826446278	97.1900826446278	50.1
97.6859504132229	97.6859504132229	50.2
98.1818181818179	98.1818181818179	50.3
98.677685950413	98.677685950413	50.4
99.173553719008	99.173553719008	51.1
99.669421487603	99.669421487603	51.2
100.165289256198	100.165289256198	51.3
100.661157024793	100.661157024793	51.4
101.157024793388	101.157024793388	52.1
101.652892561983	101.652892561983	52.2
102.148760330578	102.148760330578	52.3
102.644628099173	102.644628099173	52.4
103.140495867768	103.140495867768	53.1
103.636363636363	103.636363636363	53.2
104.132231404958	104.132231404958	53.3
104.628099173553	104.628099173553	53.4
105.123966942148	105.123966942148	54.1
105.619834710744	105.619834710744	54.2
106.115702479339	106.115702479339	54.3
106.611570247934	106.611570247934	54.4
107.107438016529	107.107438016529	55.1
107.603305785124	107.603305785124	55.2
108.099173553719	108.099173553719	55.3
108.595041322314	108.595041322314	55.4
109.090909090909	109.090909090909	56.1
109.586776859504	109.586776859504	56.2
110.082644628099	110.082644628099	56.3
110.578512396694	110.578512396694	56.4
111.074380165289	111.074380165289	57.1
111.570247933884	111.570247933884	57.2
112.066115702479	112.066115702479	57.3
112.561983471074	112.561983471074	57.4
113.057851239669	113.057851239669	58.1
113.553719008264	113.553719008264	58.2
114.049586776859	114.049586776859	58.3
114.545454545454	114.545454545454	58.4
115.041322314049	115.041322314049	59.1
115.537190082644	115.537190082644	59.2
116.033057851239	116.033057851239	59.3
116.528925619834	116.528925619834	59.4
117.024793388429	117.024793388429	60.1
117.520661157024	117.520661157024	60.2
118.01652892562	118.01652892562	60.3
118.512396694215	118.512396694215	60.4
119.00826446281	119.00826446281	61.1
119.504132231405	119.504132231405	61.2
120	120	61.3
120.495867768595	120.495867768595	61.4
120.99173553719	120.99173553719	62.1
121.487603305785	121.487603305785	62.2
121.98347107438	121.98347107438	62.3
122.479338842975	122.479338842975	62.4
122.97520661157	122.97520661157	63.1
123.471074380165	123.471074380165	63.2
123.96694214876	123.96694214876	63.3
124.462809917355	124.462809917355	63.4
124.95867768595	124.95867768595	64.1
125.454545454545	125.454545454545	64.2
